price,,,,,,,,,,,,,,,,,,,,,,,,zips_by_price
849000,,,,,,,,,,,,,,,,,,,,,,,,53
525000,,,,,,,,,,,,,,,,,,,,,,,,23
732000,,,,,,,,,,,,,,,,,,,,,,,,45
880000,,,,,,,,,,,,,,,,,,,,,,,,53
324950,,,,,,,,,,,,,,,,,,,,,,,,11
443500,,,,,,,,,,,,,,,,,,,,,,,,54
372000,,,,,,,,,,,,,,,,,,,,,,,,28
455000,,,,,,,,,,,,,,,,,,,,,,,,23
535000,,,,,,,,,,,,,,,,,,,,,,,,58
330000,,,,,,,,,,,,,,,,,,,,,,,,18
560000,,,,,,,,,,,,,,,,,,,,,,,,37
452000,,,,,,,,,,,,,,,,,,,,,,,,43
505000,,,,,,,,,,,,,,,,,,,,,,,,48
460000,,,,,,,,,,,,,,,,,,,,,,,,27
260000,,,,,,,,,,,,,,,,,,,,,,,,5
459500,,,,,,,,,,,,,,,,,,,,,,,,22
327500,,,,,,,,,,,,,,,,,,,,,,,,18
1185000,,,,,,,,,,,,,,,,,,,,,,,,41
330000,,,,,,,,,,,,,,,,,,,,,,,,66
389000,,,,,,,,,,,,,,,,,,,,,,,,5
970000,,,,,,,,,,,,,,,,,,,,,,,,49
332000,,,,,,,,,,,,,,,,,,,,,,,,35
370000,,,,,,,,,,,,,,,,,,,,,,,,9
516130,,,,,,,,,,,,,,,,,,,,,,,,52
675000,,,,,,,,,,,,,,,,,,,,,,,,27
734000,,,,,,,,,,,,,,,,,,,,,,,,55
1775000,,,,,,,,,,,,,,,,,,,,,,,,65
215000,,,,,,,,,,,,,,,,,,,,,,,,2
201500,,,,,,,,,,,,,,,,,,,,,,,,48
476000,,,,,,,,,,,,,,,,,,,,,,,,22
612500,,,,,,,,,,,,,,,,,,,,,,,,52
1250000,,,,,,,,,,,,,,,,,,,,,,,,68
1600000,,,,,,,,,,,,,,,,,,,,,,,,30
525000,,,,,,,,,,,,,,,,,,,,,,,,38
300000,,,,,,,,,,,,,,,,,,,,,,,,16
279000,,,,,,,,,,,,,,,,,,,,,,,,19
549000,,,,,,,,,,,,,,,,,,,,,,,,67
707000,,,,,,,,,,,,,,,,,,,,,,,,58
775000,,,,,,,,,,,,,,,,,,,,,,,,43
267000,,,,,,,,,,,,,,,,,,,,,,,,13
691000,,,,,,,,,,,,,,,,,,,,,,,,57
594000,,,,,,,,,,,,,,,,,,,,,,,,42
740000,,,,,,,,,,,,,,,,,,,,,,,,52
402000,,,,,,,,,,,,,,,,,,,,,,,,41
210000,,,,,,,,,,,,,,,,,,,,,,,,14
405000,,,,,,,,,,,,,,,,,,,,,,,,38
632500,,,,,,,,,,,,,,,,,,,,,,,,57
437400,,,,,,,,,,,,,,,,,,,,,,,,52
920000,,,,,,,,,,,,,,,,,,,,,,,,66
224000,,,,,,,,,,,,,,,,,,,,,,,,1
325000,,,,,,,,,,,,,,,,,,,,,,,,37
330000,,,,,,,,,,,,,,,,,,,,,,,,19
360000,,,,,,,,,,,,,,,,,,,,,,,,9
253000,,,,,,,,,,,,,,,,,,,,,,,,12
885000,,,,,,,,,,,,,,,,,,,,,,,,65
266000,,,,,,,,,,,,,,,,,,,,,,,,8
550000,,,,,,,,,,,,,,,,,,,,,,,,48
775000,,,,,,,,,,,,,,,,,,,,,,,,53
530000,,,,,,,,,,,,,,,,,,,,,,,,23
339300,,,,,,,,,,,,,,,,,,,,,,,,57
207100,,,,,,,,,,,,,,,,,,,,,,,,12
252000,,,,,,,,,,,,,,,,,,,,,,,,10
563500,,,,,,,,,,,,,,,,,,,,,,,,43
114975,,,,,,,,,,,,,,,,,,,,,,,,20
242550,,,,,,,,,,,,,,,,,,,,,,,,7
847093,,,,,,,,,,,,,,,,,,,,,,,,59
439950,,,,,,,,,,,,,,,,,,,,,,,,37
397900,,,,,,,,,,,,,,,,,,,,,,,,14
645000,,,,,,,,,,,,,,,,,,,,,,,,36
325000,,,,,,,,,,,,,,,,,,,,,,,,34
280000,,,,,,,,,,,,,,,,,,,,,,,,21
260000,,,,,,,,,,,,,,,,,,,,,,,,3
313500,,,,,,,,,,,,,,,,,,,,,,,,29
1025000,,,,,,,,,,,,,,,,,,,,,,,,68
660000,,,,,,,,,,,,,,,,,,,,,,,,49
550000,,,,,,,,,,,,,,,,,,,,,,,,46
194820,,,,,,,,,,,,,,,,,,,,,,,,5
330000,,,,,,,,,,,,,,,,,,,,,,,,7
245000,,,,,,,,,,,,,,,,,,,,,,,,10
365000,,,,,,,,,,,,,,,,,,,,,,,,10
396000,,,,,,,,,,,,,,,,,,,,,,,,22
359950,,,,,,,,,,,,,,,,,,,,,,,,18
570000,,,,,,,,,,,,,,,,,,,,,,,,49
860000,,,,,,,,,,,,,,,,,,,,,,,,65
650000,,,,,,,,,,,,,,,,,,,,,,,,47
805000,,,,,,,,,,,,,,,,,,,,,,,,55
335000,,,,,,,,,,,,,,,,,,,,,,,,6
520000,,,,,,,,,,,,,,,,,,,,,,,,41
313000,,,,,,,,,,,,,,,,,,,,,,,,7
360000,,,,,,,,,,,,,,,,,,,,,,,,54
772000,,,,,,,,,,,,,,,,,,,,,,,,67
350000,,,,,,,,,,,,,,,,,,,,,,,,21
379900,,,,,,,,,,,,,,,,,,,,,,,,8
1650000,,,,,,,,,,,,,,,,,,,,,,,,44
830000,,,,,,,,,,,,,,,,,,,,,,,,43
581000,,,,,,,,,,,,,,,,,,,,,,,,60
967500,,,,,,,,,,,,,,,,,,,,,,,,58
453000,,,,,,,,,,,,,,,,,,,,,,,,37
420000,,,,,,,,,,,,,,,,,,,,,,,,24
334950,,,,,,,,,,,,,,,,,,,,,,,,8
310000,,,,,,,,,,,,,,,,,,,,,,,,33
359000,,,,,,,,,,,,,,,,,,,,,,,,5
425000,,,,,,,,,,,,,,,,,,,,,,,,35
361000,,,,,,,,,,,,,,,,,,,,,,,,46
245000,,,,,,,,,,,,,,,,,,,,,,,,15
369000,,,,,,,,,,,,,,,,,,,,,,,,22
436000,,,,,,,,,,,,,,,,,,,,,,,,42
274000,,,,,,,,,,,,,,,,,,,,,,,,7
290000,,,,,,,,,,,,,,,,,,,,,,,,3
325000,,,,,,,,,,,,,,,,,,,,,,,,16
475000,,,,,,,,,,,,,,,,,,,,,,,,35
210000,,,,,,,,,,,,,,,,,,,,,,,,8
410000,,,,,,,,,,,,,,,,,,,,,,,,36
570000,,,,,,,,,,,,,,,,,,,,,,,,39
392000,,,,,,,,,,,,,,,,,,,,,,,,23
938000,,,,,,,,,,,,,,,,,,,,,,,,68
285000,,,,,,,,,,,,,,,,,,,,,,,,2
219500,,,,,,,,,,,,,,,,,,,,,,,,27
827000,,,,,,,,,,,,,,,,,,,,,,,,47
378000,,,,,,,,,,,,,,,,,,,,,,,,44
499950,,,,,,,,,,,,,,,,,,,,,,,,37
588000,,,,,,,,,,,,,,,,,,,,,,,,43
430000,,,,,,,,,,,,,,,,,,,,,,,,38
524950,,,,,,,,,,,,,,,,,,,,,,,,28
360000,,,,,,,,,,,,,,,,,,,,,,,,13
290000,,,,,,,,,,,,,,,,,,,,,,,,14
325000,,,,,,,,,,,,,,,,,,,,,,,,14
350000,,,,,,,,,,,,,,,,,,,,,,,,35
672000,,,,,,,,,,,,,,,,,,,,,,,,41
217500,,,,,,,,,,,,,,,,,,,,,,,,8
430000,,,,,,,,,,,,,,,,,,,,,,,,27
588000,,,,,,,,,,,,,,,,,,,,,,,,41
390000,,,,,,,,,,,,,,,,,,,,,,,,57
247500,,,,,,,,,,,,,,,,,,,,,,,,8
2300000,,,,,,,,,,,,,,,,,,,,,,,,52
437000,,,,,,,,,,,,,,,,,,,,,,,,41
355900,,,,,,,,,,,,,,,,,,,,,,,,21
1250000,,,,,,,,,,,,,,,,,,,,,,,,68
850000,,,,,,,,,,,,,,,,,,,,,,,,62
1255780,,,,,,,,,,,,,,,,,,,,,,,,59
805500,,,,,,,,,,,,,,,,,,,,,,,,69
420000,,,,,,,,,,,,,,,,,,,,,,,,35
455000,,,,,,,,,,,,,,,,,,,,,,,,46
305000,,,,,,,,,,,,,,,,,,,,,,,,7
447500,,,,,,,,,,,,,,,,,,,,,,,,23
309000,,,,,,,,,,,,,,,,,,,,,,,,16
550000,,,,,,,,,,,,,,,,,,,,,,,,43
335000,,,,,,,,,,,,,,,,,,,,,,,,17
288790,,,,,,,,,,,,,,,,,,,,,,,,46
1727000,,,,,,,,,,,,,,,,,,,,,,,,50
380000,,,,,,,,,,,,,,,,,,,,,,,,47
223000,,,,,,,,,,,,,,,,,,,,,,,,14
500000,,,,,,,,,,,,,,,,,,,,,,,,56
546500,,,,,,,,,,,,,,,,,,,,,,,,57
230000,,,,,,,,,,,,,,,,,,,,,,,,8
270000,,,,,,,,,,,,,,,,,,,,,,,,32
315000,,,,,,,,,,,,,,,,,,,,,,,,16
715000,,,,,,,,,,,,,,,,,,,,,,,,49
509950,,,,,,,,,,,,,,,,,,,,,,,,30
375900,,,,,,,,,,,,,,,,,,,,,,,,5
286900,,,,,,,,,,,,,,,,,,,,,,,,14
292000,,,,,,,,,,,,,,,,,,,,,,,,35
335000,,,,,,,,,,,,,,,,,,,,,,,,53
805000,,,,,,,,,,,,,,,,,,,,,,,,47
275000,,,,,,,,,,,,,,,,,,,,,,,,41
425000,,,,,,,,,,,,,,,,,,,,,,,,23
740000,,,,,,,,,,,,,,,,,,,,,,,,52
690000,,,,,,,,,,,,,,,,,,,,,,,,49
2700000,,,,,,,,,,,,,,,,,,,,,,,,60
241000,,,,,,,,,,,,,,,,,,,,,,,,30
790000,,,,,,,,,,,,,,,,,,,,,,,,39
272000,,,,,,,,,,,,,,,,,,,,,,,,13
300000,,,,,,,,,,,,,,,,,,,,,,,,46
575000,,,,,,,,,,,,,,,,,,,,,,,,23
725000,,,,,,,,,,,,,,,,,,,,,,,,43
300000,,,,,,,,,,,,,,,,,,,,,,,,30
295000,,,,,,,,,,,,,,,,,,,,,,,,51
535000,,,,,,,,,,,,,,,,,,,,,,,,28
582500,,,,,,,,,,,,,,,,,,,,,,,,58
478000,,,,,,,,,,,,,,,,,,,,,,,,35
389000,,,,,,,,,,,,,,,,,,,,,,,,12
649500,,,,,,,,,,,,,,,,,,,,,,,,21
438000,,,,,,,,,,,,,,,,,,,,,,,,53
700000,,,,,,,,,,,,,,,,,,,,,,,,36
392000,,,,,,,,,,,,,,,,,,,,,,,,18
401000,,,,,,,,,,,,,,,,,,,,,,,,57
555000,,,,,,,,,,,,,,,,,,,,,,,,47
669000,,,,,,,,,,,,,,,,,,,,,,,,23
255000,,,,,,,,,,,,,,,,,,,,,,,,33
500000,,,,,,,,,,,,,,,,,,,,,,,,46
90000,,,,,,,,,,,,,,,,,,,,,,,,37
380000,,,,,,,,,,,,,,,,,,,,,,,,18
641000,,,,,,,,,,,,,,,,,,,,,,,,25
495000,,,,,,,,,,,,,,,,,,,,,,,,63
374000,,,,,,,,,,,,,,,,,,,,,,,,23
950000,,,,,,,,,,,,,,,,,,,,,,,,48
192500,,,,,,,,,,,,,,,,,,,,,,,,2
855000,,,,,,,,,,,,,,,,,,,,,,,,67
435000,,,,,,,,,,,,,,,,,,,,,,,,22
720000,,,,,,,,,,,,,,,,,,,,,,,,37
810000,,,,,,,,,,,,,,,,,,,,,,,,60
932808,,,,,,,,,,,,,,,,,,,,,,,,62
706000,,,,,,,,,,,,,,,,,,,,,,,,63
485000,,,,,,,,,,,,,,,,,,,,,,,,52
340000,,,,,,,,,,,,,,,,,,,,,,,,44
390000,,,,,,,,,,,,,,,,,,,,,,,,66
593777,,,,,,,,,,,,,,,,,,,,,,,,53
290256,,,,,,,,,,,,,,,,,,,,,,,,7
437000,,,,,,,,,,,,,,,,,,,,,,,,56
695000,,,,,,,,,,,,,,,,,,,,,,,,43
374950,,,,,,,,,,,,,,,,,,,,,,,,21
427500,,,,,,,,,,,,,,,,,,,,,,,,31
179500,,,,,,,,,,,,,,,,,,,,,,,,1
540000,,,,,,,,,,,,,,,,,,,,,,,,32
1100000,,,,,,,,,,,,,,,,,,,,,,,,68
500000,,,,,,,,,,,,,,,,,,,,,,,,46
785000,,,,,,,,,,,,,,,,,,,,,,,,45
466800,,,,,,,,,,,,,,,,,,,,,,,,60
365000,,,,,,,,,,,,,,,,,,,,,,,,60
640000,,,,,,,,,,,,,,,,,,,,,,,,47
988990,,,,,,,,,,,,,,,,,,,,,,,,53
219950,,,,,,,,,,,,,,,,,,,,,,,,12
327000,,,,,,,,,,,,,,,,,,,,,,,,27
1299890,,,,,,,,,,,,,,,,,,,,,,,,53
568000,,,,,,,,,,,,,,,,,,,,,,,,48
1715000,,,,,,,,,,,,,,,,,,,,,,,,67
828000,,,,,,,,,,,,,,,,,,,,,,,,57
752000,,,,,,,,,,,,,,,,,,,,,,,,66
219200,,,,,,,,,,,,,,,,,,,,,,,,1
372977,,,,,,,,,,,,,,,,,,,,,,,,49
560000,,,,,,,,,,,,,,,,,,,,,,,,29
263000,,,,,,,,,,,,,,,,,,,,,,,,12
230000,,,,,,,,,,,,,,,,,,,,,,,,23
240000,,,,,,,,,,,,,,,,,,,,,,,,17
525000,,,,,,,,,,,,,,,,,,,,,,,,60
78000,,,,,,,,,,,,,,,,,,,,,,,,2
250000,,,,,,,,,,,,,,,,,,,,,,,,9
345000,,,,,,,,,,,,,,,,,,,,,,,,23
247500,,,,,,,,,,,,,,,,,,,,,,,,1
402000,,,,,,,,,,,,,,,,,,,,,,,,53
327500,,,,,,,,,,,,,,,,,,,,,,,,3
215500,,,,,,,,,,,,,,,,,,,,,,,,5
420000,,,,,,,,,,,,,,,,,,,,,,,,24
245000,,,,,,,,,,,,,,,,,,,,,,,,21
850000,,,,,,,,,,,,,,,,,,,,,,,,55
469000,,,,,,,,,,,,,,,,,,,,,,,,42
460000,,,,,,,,,,,,,,,,,,,,,,,,22
355000,,,,,,,,,,,,,,,,,,,,,,,,33
328000,,,,,,,,,,,,,,,,,,,,,,,,5
580000,,,,,,,,,,,,,,,,,,,,,,,,53
680000,,,,,,,,,,,,,,,,,,,,,,,,50
356000,,,,,,,,,,,,,,,,,,,,,,,,23
350000,,,,,,,,,,,,,,,,,,,,,,,,41
348000,,,,,,,,,,,,,,,,,,,,,,,,18
240000,,,,,,,,,,,,,,,,,,,,,,,,3
380000,,,,,,,,,,,,,,,,,,,,,,,,21
235000,,,,,,,,,,,,,,,,,,,,,,,,12
385000,,,,,,,,,,,,,,,,,,,,,,,,35
310000,,,,,,,,,,,,,,,,,,,,,,,,3
370000,,,,,,,,,,,,,,,,,,,,,,,,23
985000,,,,,,,,,,,,,,,,,,,,,,,,55
249000,,,,,,,,,,,,,,,,,,,,,,,,27
809950,,,,,,,,,,,,,,,,,,,,,,,,57
899950,,,,,,,,,,,,,,,,,,,,,,,,37
875000,,,,,,,,,,,,,,,,,,,,,,,,66
229000,,,,,,,,,,,,,,,,,,,,,,,,16
1100000,,,,,,,,,,,,,,,,,,,,,,,,53
318888,,,,,,,,,,,,,,,,,,,,,,,,3
890000,,,,,,,,,,,,,,,,,,,,,,,,65
449000,,,,,,,,,,,,,,,,,,,,,,,,23
550000,,,,,,,,,,,,,,,,,,,,,,,,63
400000,,,,,,,,,,,,,,,,,,,,,,,,20
210000,,,,,,,,,,,,,,,,,,,,,,,,27
365500,,,,,,,,,,,,,,,,,,,,,,,,18
630000,,,,,,,,,,,,,,,,,,,,,,,,52
799000,,,,,,,,,,,,,,,,,,,,,,,,43
562000,,,,,,,,,,,,,,,,,,,,,,,,52
525000,,,,,,,,,,,,,,,,,,,,,,,,42
975000,,,,,,,,,,,,,,,,,,,,,,,,20
232500,,,,,,,,,,,,,,,,,,,,,,,,7
560000,,,,,,,,,,,,,,,,,,,,,,,,46
500000,,,,,,,,,,,,,,,,,,,,,,,,47
755000,,,,,,,,,,,,,,,,,,,,,,,,51
261500,,,,,,,,,,,,,,,,,,,,,,,,7
536000,,,,,,,,,,,,,,,,,,,,,,,,40
450000,,,,,,,,,,,,,,,,,,,,,,,,52
405000,,,,,,,,,,,,,,,,,,,,,,,,31
562100,,,,,,,,,,,,,,,,,,,,,,,,42
456500,,,,,,,,,,,,,,,,,,,,,,,,54
267000,,,,,,,,,,,,,,,,,,,,,,,,26
825000,,,,,,,,,,,,,,,,,,,,,,,,57
989000,,,,,,,,,,,,,,,,,,,,,,,,41
443000,,,,,,,,,,,,,,,,,,,,,,,,54
505000,,,,,,,,,,,,,,,,,,,,,,,,33
221900,,,,,,,,,,,,,,,,,,,,,,,,15
168000,,,,,,,,,,,,,,,,,,,,,,,,9
300499,,,,,,,,,,,,,,,,,,,,,,,,17
650000,,,,,,,,,,,,,,,,,,,,,,,,26
329000,,,,,,,,,,,,,,,,,,,,,,,,36
700000,,,,,,,,,,,,,,,,,,,,,,,,44
270000,,,,,,,,,,,,,,,,,,,,,,,,18
435000,,,,,,,,,,,,,,,,,,,,,,,,62
160000,,,,,,,,,,,,,,,,,,,,,,,,5
375500,,,,,,,,,,,,,,,,,,,,,,,,24
625000,,,,,,,,,,,,,,,,,,,,,,,,65
675000,,,,,,,,,,,,,,,,,,,,,,,,48
395000,,,,,,,,,,,,,,,,,,,,,,,,17
546800,,,,,,,,,,,,,,,,,,,,,,,,47
354950,,,,,,,,,,,,,,,,,,,,,,,,7
630000,,,,,,,,,,,,,,,,,,,,,,,,53
191000,,,,,,,,,,,,,,,,,,,,,,,,4
125000,,,,,,,,,,,,,,,,,,,,,,,,1
440000,,,,,,,,,,,,,,,,,,,,,,,,41
258000,,,,,,,,,,,,,,,,,,,,,,,,9
332000,,,,,,,,,,,,,,,,,,,,,,,,67
750000,,,,,,,,,,,,,,,,,,,,,,,,58
621000,,,,,,,,,,,,,,,,,,,,,,,,52
552500,,,,,,,,,,,,,,,,,,,,,,,,50
124740,,,,,,,,,,,,,,,,,,,,,,,,14
724500,,,,,,,,,,,,,,,,,,,,,,,,59
370000,,,,,,,,,,,,,,,,,,,,,,,,9
220000,,,,,,,,,,,,,,,,,,,,,,,,25
1010800,,,,,,,,,,,,,,,,,,,,,,,,58
606000,,,,,,,,,,,,,,,,,,,,,,,,40
660000,,,,,,,,,,,,,,,,,,,,,,,,39
546000,,,,,,,,,,,,,,,,,,,,,,,,48
215000,,,,,,,,,,,,,,,,,,,,,,,,8
470000,,,,,,,,,,,,,,,,,,,,,,,,24
391265,,,,,,,,,,,,,,,,,,,,,,,,56
1054690,,,,,,,,,,,,,,,,,,,,,,,,58
565000,,,,,,,,,,,,,,,,,,,,,,,,52
428950,,,,,,,,,,,,,,,,,,,,,,,,27
909500,,,,,,,,,,,,,,,,,,,,,,,,46
577500,,,,,,,,,,,,,,,,,,,,,,,,37
600000,,,,,,,,,,,,,,,,,,,,,,,,36
505000,,,,,,,,,,,,,,,,,,,,,,,,42
1275000,,,,,,,,,,,,,,,,,,,,,,,,57
320000,,,,,,,,,,,,,,,,,,,,,,,,27
219000,,,,,,,,,,,,,,,,,,,,,,,,39
421500,,,,,,,,,,,,,,,,,,,,,,,,50
213500,,,,,,,,,,,,,,,,,,,,,,,,9
300000,,,,,,,,,,,,,,,,,,,,,,,,40
575000,,,,,,,,,,,,,,,,,,,,,,,,48
1040000,,,,,,,,,,,,,,,,,,,,,,,,49
1400000,,,,,,,,,,,,,,,,,,,,,,,,67
950000,,,,,,,,,,,,,,,,,,,,,,,,58
464000,,,,,,,,,,,,,,,,,,,,,,,,49
432900,,,,,,,,,,,,,,,,,,,,,,,,29
363000,,,,,,,,,,,,,,,,,,,,,,,,14
475000,,,,,,,,,,,,,,,,,,,,,,,,24
1298000,,,,,,,,,,,,,,,,,,,,,,,,68
345000,,,,,,,,,,,,,,,,,,,,,,,,38
414950,,,,,,,,,,,,,,,,,,,,,,,,22
1511250,,,,,,,,,,,,,,,,,,,,,,,,62
1465000,,,,,,,,,,,,,,,,,,,,,,,,64
750000,,,,,,,,,,,,,,,,,,,,,,,,42
915000,,,,,,,,,,,,,,,,,,,,,,,,65
451000,,,,,,,,,,,,,,,,,,,,,,,,47
232000,,,,,,,,,,,,,,,,,,,,,,,,14
345000,,,,,,,,,,,,,,,,,,,,,,,,24
479500,,,,,,,,,,,,,,,,,,,,,,,,23
1025000,,,,,,,,,,,,,,,,,,,,,,,,67
254950,,,,,,,,,,,,,,,,,,,,,,,,5
241500,,,,,,,,,,,,,,,,,,,,,,,,7
585444,,,,,,,,,,,,,,,,,,,,,,,,51
332500,,,,,,,,,,,,,,,,,,,,,,,,32
392000,,,,,,,,,,,,,,,,,,,,,,,,29
499950,,,,,,,,,,,,,,,,,,,,,,,,30
510000,,,,,,,,,,,,,,,,,,,,,,,,60
648360,,,,,,,,,,,,,,,,,,,,,,,,60
248000,,,,,,,,,,,,,,,,,,,,,,,,3
265000,,,,,,,,,,,,,,,,,,,,,,,,28
920000,,,,,,,,,,,,,,,,,,,,,,,,50
311600,,,,,,,,,,,,,,,,,,,,,,,,22
405000,,,,,,,,,,,,,,,,,,,,,,,,37
262500,,,,,,,,,,,,,,,,,,,,,,,,23
575000,,,,,,,,,,,,,,,,,,,,,,,,38
550000,,,,,,,,,,,,,,,,,,,,,,,,47
375000,,,,,,,,,,,,,,,,,,,,,,,,19
417500,,,,,,,,,,,,,,,,,,,,,,,,54
385000,,,,,,,,,,,,,,,,,,,,,,,,32
267000,,,,,,,,,,,,,,,,,,,,,,,,9
445000,,,,,,,,,,,,,,,,,,,,,,,,47
494500,,,,,,,,,,,,,,,,,,,,,,,,25
599995,,,,,,,,,,,,,,,,,,,,,,,,43
314963,,,,,,,,,,,,,,,,,,,,,,,,43
200000,,,,,,,,,,,,,,,,,,,,,,,,17
540000,,,,,,,,,,,,,,,,,,,,,,,,21
620000,,,,,,,,,,,,,,,,,,,,,,,,47
249000,,,,,,,,,,,,,,,,,,,,,,,,3
304950,,,,,,,,,,,,,,,,,,,,,,,,27
750000,,,,,,,,,,,,,,,,,,,,,,,,52
490000,,,,,,,,,,,,,,,,,,,,,,,,61
383000,,,,,,,,,,,,,,,,,,,,,,,,21
165000,,,,,,,,,,,,,,,,,,,,,,,,16
538000,,,,,,,,,,,,,,,,,,,,,,,,25
206000,,,,,,,,,,,,,,,,,,,,,,,,7
479000,,,,,,,,,,,,,,,,,,,,,,,,40
1035000,,,,,,,,,,,,,,,,,,,,,,,,60
201000,,,,,,,,,,,,,,,,,,,,,,,,14
545000,,,,,,,,,,,,,,,,,,,,,,,,46
754000,,,,,,,,,,,,,,,,,,,,,,,,52
525000,,,,,,,,,,,,,,,,,,,,,,,,39
675000,,,,,,,,,,,,,,,,,,,,,,,,62
510000,,,,,,,,,,,,,,,,,,,,,,,,53
5300000,,,,,,,,,,,,,,,,,,,,,,,,68
370000,,,,,,,,,,,,,,,,,,,,,,,,23
635000,,,,,,,,,,,,,,,,,,,,,,,,25
361600,,,,,,,,,,,,,,,,,,,,,,,,47
255000,,,,,,,,,,,,,,,,,,,,,,,,14
350000,,,,,,,,,,,,,,,,,,,,,,,,23
900000,,,,,,,,,,,,,,,,,,,,,,,,57
605000,,,,,,,,,,,,,,,,,,,,,,,,25
140000,,,,,,,,,,,,,,,,,,,,,,,,11
160000,,,,,,,,,,,,,,,,,,,,,,,,31
485000,,,,,,,,,,,,,,,,,,,,,,,,54
401000,,,,,,,,,,,,,,,,,,,,,,,,32
570000,,,,,,,,,,,,,,,,,,,,,,,,26
295000,,,,,,,,,,,,,,,,,,,,,,,,20
455000,,,,,,,,,,,,,,,,,,,,,,,,56
470000,,,,,,,,,,,,,,,,,,,,,,,,32
335000,,,,,,,,,,,,,,,,,,,,,,,,15
429900,,,,,,,,,,,,,,,,,,,,,,,,7
400000,,,,,,,,,,,,,,,,,,,,,,,,51
765000,,,,,,,,,,,,,,,,,,,,,,,,56
295000,,,,,,,,,,,,,,,,,,,,,,,,38
499922,,,,,,,,,,,,,,,,,,,,,,,,41
305000,,,,,,,,,,,,,,,,,,,,,,,,35
426000,,,,,,,,,,,,,,,,,,,,,,,,32
391500,,,,,,,,,,,,,,,,,,,,,,,,37
540000,,,,,,,,,,,,,,,,,,,,,,,,53
459000,,,,,,,,,,,,,,,,,,,,,,,,4
179500,,,,,,,,,,,,,,,,,,,,,,,,17
436000,,,,,,,,,,,,,,,,,,,,,,,,35
720000,,,,,,,,,,,,,,,,,,,,,,,,43
279000,,,,,,,,,,,,,,,,,,,,,,,,11
380000,,,,,,,,,,,,,,,,,,,,,,,,33
370000,,,,,,,,,,,,,,,,,,,,,,,,10
785000,,,,,,,,,,,,,,,,,,,,,,,,60
1060000,,,,,,,,,,,,,,,,,,,,,,,,68
393000,,,,,,,,,,,,,,,,,,,,,,,,21
485000,,,,,,,,,,,,,,,,,,,,,,,,52
441500,,,,,,,,,,,,,,,,,,,,,,,,35
655000,,,,,,,,,,,,,,,,,,,,,,,,55
199950,,,,,,,,,,,,,,,,,,,,,,,,1
196440,,,,,,,,,,,,,,,,,,,,,,,,5
685000,,,,,,,,,,,,,,,,,,,,,,,,46
435000,,,,,,,,,,,,,,,,,,,,,,,,54
445000,,,,,,,,,,,,,,,,,,,,,,,,52
380000,,,,,,,,,,,,,,,,,,,,,,,,43
369500,,,,,,,,,,,,,,,,,,,,,,,,47
183000,,,,,,,,,,,,,,,,,,,,,,,,6
2950000,,,,,,,,,,,,,,,,,,,,,,,,70
589000,,,,,,,,,,,,,,,,,,,,,,,,38
833000,,,,,,,,,,,,,,,,,,,,,,,,60
325000,,,,,,,,,,,,,,,,,,,,,,,,13
295000,,,,,,,,,,,,,,,,,,,,,,,,29
666000,,,,,,,,,,,,,,,,,,,,,,,,56
315000,,,,,,,,,,,,,,,,,,,,,,,,18
949000,,,,,,,,,,,,,,,,,,,,,,,,60
677000,,,,,,,,,,,,,,,,,,,,,,,,51
355500,,,,,,,,,,,,,,,,,,,,,,,,26
531155,,,,,,,,,,,,,,,,,,,,,,,,21
492000,,,,,,,,,,,,,,,,,,,,,,,,29
731500,,,,,,,,,,,,,,,,,,,,,,,,56
620000,,,,,,,,,,,,,,,,,,,,,,,,49
837700,,,,,,,,,,,,,,,,,,,,,,,,53
350000,,,,,,,,,,,,,,,,,,,,,,,,67
525000,,,,,,,,,,,,,,,,,,,,,,,,40
760000,,,,,,,,,,,,,,,,,,,,,,,,26
585000,,,,,,,,,,,,,,,,,,,,,,,,37
935000,,,,,,,,,,,,,,,,,,,,,,,,69
329780,,,,,,,,,,,,,,,,,,,,,,,,20
750000,,,,,,,,,,,,,,,,,,,,,,,,62
275000,,,,,,,,,,,,,,,,,,,,,,,,7
1030000,,,,,,,,,,,,,,,,,,,,,,,,51
797500,,,,,,,,,,,,,,,,,,,,,,,,59
580000,,,,,,,,,,,,,,,,,,,,,,,,52
415000,,,,,,,,,,,,,,,,,,,,,,,,32
510000,,,,,,,,,,,,,,,,,,,,,,,,31
156000,,,,,,,,,,,,,,,,,,,,,,,,23
670000,,,,,,,,,,,,,,,,,,,,,,,,43
869950,,,,,,,,,,,,,,,,,,,,,,,,57
869900,,,,,,,,,,,,,,,,,,,,,,,,43
809000,,,,,,,,,,,,,,,,,,,,,,,,67
500000,,,,,,,,,,,,,,,,,,,,,,,,48
609000,,,,,,,,,,,,,,,,,,,,,,,,24
517000,,,,,,,,,,,,,,,,,,,,,,,,47
1415000,,,,,,,,,,,,,,,,,,,,,,,,63
345000,,,,,,,,,,,,,,,,,,,,,,,,37
2850000,,,,,,,,,,,,,,,,,,,,,,,,62
487275,,,,,,,,,,,,,,,,,,,,,,,,38
269500,,,,,,,,,,,,,,,,,,,,,,,,13
449500,,,,,,,,,,,,,,,,,,,,,,,,17
849000,,,,,,,,,,,,,,,,,,,,,,,,48
512500,,,,,,,,,,,,,,,,,,,,,,,,60
1398000,,,,,,,,,,,,,,,,,,,,,,,,69
